sistema,nombre,titulo,abstract
GeoBolivia,universidades:cat_access,Categoria de accesibilidad de comunidades a centros poblados,"Identificación de niveles de acceso de las comunidades a centros poblados, según el modelo de accesibilidad 2013"
GeoBolivia,mddef:Comunidades_cna_2013,"Censo Nacional Agropecuario 2013, Bolivia","Muestra a nivel de comunidades información del Censo Nacional Agropecuario realizado por el INE, los  temas son; agrícola, cría de ganado o aves, recursos forestales, recolección o extracción de especies maderables y no maderables, caza y pesca. Información obtenida Viceministerio de Defensa Civil el 29 de agosto del 2020."
GeoBolivia,mdpdd:CentralTermoelectrica,Central Termoelectrica,Unidad de Ordenamiento Territorial - Mapa de Estructura Sociodemografica y Funcional del Territorio 2002
GeoBolivia,mdenerg:gen_sin_20200212,"Centrales Generadoras SIN 12 de Febrero 2020, Bolivia","Centrales Generadoras que inyectan al Sistema Interconectado Nacional SIN para el 12 de Febrero de 2020 en Bolivia. Elaborado por el Viceministerio de Electricidad y Energías Alternativas VMEEA. Centrales Hidroeléctricas, Termoeléctricas (Turbo Gas y Diesel Oil), Eólicas, Biomasa y Solar. De acuerdo a reporte y codificación del Comité Nacional de Despacho de Carga CNDC"
GeoBolivia,mdenerg:gen_sin_20190416,"Centrales Generadoras SIN 16 de Abril 2019, Bolivia","Centrales Generadoras que inyectan al Sistema Interconectado Nacional SIN para el 16 de Abril de 2019 en Bolivia. Elaborado por el Viceministerio de Electricidad y Energías Alternativas VMEEA. Centrales Hidroeléctricas, Termoeléctricas (Turbo Gas y Diesel Oil), Eólicas, Biomasa y Solar. De acuerdo a reporte y codificación del Comité Nacional de Despacho de Carga CNDC"
GeoBolivia,mdenerg:gen_sin_20210303,"Centrales Generadoras SIN 3 de Marzo de 2021, Bolivia","Centrales Generadoras que inyectan al Sistema Interconectado Nacional SIN para el 3 de Marzo de 2021 en Bolivia. Elaborado por el Viceministerio de Electricidad y Energías Alternativas VMEEA. Centrales Hidroeléctricas, Termoeléctricas (Turbo Gas y Diesel Oil), Eólicas, Biomasa y Solar. De acuerdo a reporte y codificación del Comité Nacional de Despacho de Carga CNDC"
GeoBolivia,mdenerg:Gen_sin_20180416,"Centrales Generadoras al Sistema Interconectado Nacional, Bolivia 2018","Muestra las centrales generadoras que inyectan al Sistema Interconectado Nacional (SIN), como ser: Centrales Hidroeléctricas (HE), Termoeléctricas (TG), Biomasa (BM), Diesel Oil (DO), Eólica (EO), Solar fotovoltaica (SL),  de acuerdo a reporte y codificación del Comité Nacional de Despacho de Carga CNDC.dato actualizado al 16 de abril 2018."
GeoBolivia,ird:Centrales,Centrales eléctricas,Centrales eléctricas de las ciudades de La Paz y El Alto
GeoBolivia,mdmaya:CRocha_CentroEducativo,"Centro Educativo - Cuenca Río Rocha, Bolivia","Localización de 907 centros educativos que se hallan en la Cuenca del Río Rocha del Departamento de Cochabamba, información obtenida del Viceministerio de Recursos Hídricos y Riego, ha marzo del 2016."
GeoBolivia,ird:COE,Centro de Operaciones de Emergencia,Centro de Operaciones de Emergencia de las Ciudades de La Paz y El Alto
GeoBolivia,GobMunicipal:elalto_centroinfantil,Centros Infantiles Municipio El Alto 2015,uente Altas Geográfico del Municipio de El Alto presentado el año 2015 por la Infraestructura de Datos Espaciales - El Alto.
GeoBolivia,vturismo:vida_nocturna_suroeste,"Centros Nocturnos - DAKAR,2013","El mapa muestra la distribución y localización espacial de los centros de entretenimiento nocturno, existentes en territorio boliviano por donde se realizo el recorrido del DAKAR 2014. 
Elaborado por el Viceministerio de Turismo  del Estado Plurinacional de Bolivia con datos actualizados al mes de octubre de 2013."
GeoBolivia,GobMunicipal:metropoli_centro_poblado_lpz,"Centros Poblados de la Región Metropolitana de La Paz, Bolivia 2017","Muestra los centros poblados de la Región Metropolitana del Departamento de La Paz, esta información fue obtenida del Atlas de la Región Metropolitana del Departamento de La Paz."
GeoBolivia,GobMunicipal:centro_cultural_sc,Centros culturales y galerías del Municipio Santa Cruz de la Sierra 2017,"Localiza los principales centros culturales y galerías de arte que se encuentra en la ciudad del Municipio de Santa Cruz de la Sierra, información obtenida de la página web del Concejo Municipal de Santa Cruz de la Sierra, actualizados a julio del 2017."
GeoBolivia,GobDepartamento:centro_acogida_lpz2018,"Centros de Acogida SEDEGES, Departamento de La Paz 2018","Localización de los centros de acogida que administra el Servicio Departamental de Gestión de Social  (SEDEGES), dato actualizado a julio 2018"
GeoBolivia,AGETIC:Centro_Acopio_DefensoriaPueblo2019,"Centros de Acopio para la Campaña Solidaria por la Chiquitania, Defensoría del Pueblo Bolivia 2019","Muestra los 17 centros de acopio habilitados por la Defensoría del Pueblo en el territorio nacional, para la “Campaña Solidaria por la Chiquitania”, a esta campaña se sumaron empresas estatales como: BOA, ENTEL, AGETIC entre otras, los artículos serán recolectados hasta el 30 de agosto del presente. Información obtenida de la Defensoría del Pueblo a 26 agosto de 2019."
GeoBolivia,ird:CS_LPEA,Centros de Salud,Centros de salud de las ciudades de La Paz y El Alto
GeoBolivia,mdmaya:CRocha_CentroSalud,"Centros de Salud - Cuenca Río Rocha, Bolivia","Localización de los 146 centros de salud que se hallan en la Cuenca del Río Rocha del Departamento de Cochabamba, los tipos son: Centro de Salud, Centro con Camas, Puesto de Salud, Hospital de 2do. nivel, Hospital de 3er. nivel, Instituto Especializado. Dato del Viceministerio de Recursos Hídricos y Riego, ha mayo del 2016, a escala 1:250.000."
GeoBolivia,GobMunicipal:metropoli_centrosalud_lpz,"Centros de Salud de la Región Metropolitana de La Paz, Bolivia 2017","Muestra el porcentaje de centros de salud que existe en la Región Metropolitana del Departamento de La Paz, esta información fue obtenida del Atlas de la Región Metropolitana del Departamento de La Paz."
GeoBolivia,fondos:comunidades_2012,Centros poblados de Bolivia - CNVP 2012,"Identificación de centros poblados según el Censo de Población y Vivienda 2012, información digitalizada, según servicio WMS del INE. Se incluye las centros poblados de área dispersa y área amanzanada."
GeoBolivia,vturismo:Cerro_Pajchiri_Lpz2019,"Cerro Cerro Pajchiri Sitio Ritual Prehispánico, La Paz Bolivia 2019","Localización del cerro Pajchiri ubicado en el municipio Chua Cocani, del departamento de La Paz, a 92 Km de ciudad La Paz, es un sitio ritual ceremonial de ofrendas de la cultura aymara  a una altura de 4420 m.s.n.m.,dato del Ministerio de Culturas y Turismo a 31 julio 2019"
GeoBolivia,GobMunicipal:Cerro_Cota_Quillacollo,"Cerro Cota – Festividad Virgen de Urkupiña, Cochabamba Bolivia 2019","Localización cerro de Cota en el municipio de Quillacollo departamento de Cochabamba, este lugar es el principal centro de peregrinación de los devotos de la Virgen de Urkupiña. Información obtenida del Gobierno Autónomo Municipal de Quillacollo a fecha 15 de agosto del 2019."
GeoBolivia,GobDepartamento:camino,Chuquisaca - Caminos,Mapa de caminos (PLUS)
GeoBolivia,GobDepartamento:clas_suelos,Chuquisaca - Clasificación de suelos,Mapa de Clasificación de Suelos (PLUS)
GeoBolivia,GobDepartamento:clas_vegetacion,Chuquisaca - Clasificación de vegetación,Mapa de Clasificación de Suelos (PLUS)
GeoBolivia,GobDepartamento:accesibilidad,Chuquisaca - Nivel de acceso,Mapa de nivel de acceso (PLUS)
GeoBolivia,GobDepartamento:zae,Chuquisaca - Zonificacion Agro-Ecologica,Chuquisaca - Zonificacion Agro-Ecologica (PLUS)
GeoBolivia,GobDepartamento:densidad_pob,Chuquisaca - densidad de población,Mapa de densidad demografica (PLUS)
GeoBolivia,mddef:Cicatriz_Incendio_ABT2020,"Cicatrices de Incendio Bolivia 2020, ABT","Se muestra las cicatrices producto de incendios en el territorio Boliviano,  la cobertura fue proporcionada por la Autoridad y Fiscalización y Control Social de Bosques y Tierra (ABT). Información obtenida del Viceministerio de Defensa Civil a fecha 7 octubre del 2020"
GeoBolivia,mddep:10K_Cobija_2018,"Circuito 10K Carrera Pedestre ""Presidente EVO"" Ciudad Cobija 2018","Muestra el recorrido del circuito de 10 Kilómetros de la Carrera Pedestre ""Presidente EVO"", que se desarrollará este 6 de Octubre en la Ciudad de Cobija departamento de Pando, información del Ministerio de Deportes octubre 2018."
GeoBolivia,mddep:10K_LaPaz_2018,"Circuito 10K Carrera Pedestre ""Presidente EVO"" Ciudad Nuestra Señora de La Paz 2018","Muestra el recorrido del circuito 10K de la Carrera Pedestre ""Presidente EVO"", que se desarrollará este 8 de julio en la Ciudad Nuestra Señora de La Paz
Partida y Meta: Plaza de San Francisco."
GeoBolivia,mddep:10K_ElAlto_2018,"Circuito 10K Carrera Pedestre ""Presidente EVO"" Ciudad de El Alto 2018","Localiza el  recorrido 10K de la Carrera Pedestre ""Presidente EVO"", que se desarrollará este 22 de enero en la Ciudad de El Alto. Elaborado obtenida del Ministerio de Deportes, enero 2018."
GeoBolivia,mddep:10K_ElAlto_2019,"Circuito 10K Carrera Pedestre ""Presidente EVO"" Ciudad de El Alto 2019","Muestra el recorrido del circuito 10K de la Carrera Pedestre ""Presidente EVO"" en homenaje a la creación del Estado Plurinacional de Bolivia, que se desarrollará este 19 de enero en la Ciudad de El Alto con un longitud de 10 kilómetros. El proceso técnico de digitalización y georeferenciación fue realizado por GeoBolivia con el dato obtenido del Ministerio de Deportes a enero 2019."
GeoBolivia,mddep:10K_LaPaz_2019,"Circuito 10K Carrera Pedestre ""Presidente EVO"" Ciudad de La Paz 2019","Muestra el recorrido del circuito 10K este sábado 7 de julio en la de La Paz, con una longitud de 10 kilómetros, comenzará a las 08:00 a.m.  Partida y Meta: Línea Roja Mi Teleférico - Estación Central. El circuito: Avenidas Perú, Armentia, Tejada Sorzano, plaza Villarroel, avenida Busch, calle Diaz Romero, av. Ejército, Federico Suazo, Bueno, Camacho, Mariscal Santa Cruz, Ismael Montes y Perú,  dato obtenido del Ministerio de Deportes a junio 2019."
GeoBolivia,mddep:10K_Oruro_2018,"Circuito 10K Carrera Pedestre ""Presidente EVO"" Ciudad de Oruro 2018","Localiza el  recorrido 10K de la Carrera Pedestre ""Presidente EVO"", que se desarrollará este 3 de febrero en la Ciudad de Oruro, dato obtenido del Ministerio de Deportes, enero 2018."
GeoBolivia,mddep:10K_Oruro_03022019,"Circuito 10K Carrera Pedestre ""Presidente EVO"" Ciudad de Oruro 2019","Muestra recorrido del circuito 10K de la Carrera Pedestre ""Presidente EVO"", que se desarrollará en homenaje al aniversario departamental de Oruro este 3 de febrero en la Ciudad de Oruro con una longitud de 10 kilómetros, comenzará a las 8:00 am para las damas y 8:15 am para los varones, existirá premios económicos. Partida y Meta: Avenida Cívica, dato obtenido del Ministerio de Deportes a enero 2019."
GeoBolivia,mddep:10K_Sucre_2019,"Circuito 10K Carrera Pedestre ""Presidente EVO"" Ciudad de Sucre 2019","Muestra el recorrido del circuito 10 Kilómetros este sábado 11 de Mayo en la Ciudad de Sucre participarán damas y varones. Partida y meta: Plaza Aniceto Arce. Circuito: Avenidas Venezuela, Hernan Siles, las calles Loa, Capitán Echeverria, Bustillos, Beni, Juan Jose Perez, España, San Alberto, las Avenidas Jaime Mendoza, Las Americas, calle México, las Avenidas Emilio Mendizabal, Ostria Gutierrez, Marcelo Quiroga, German Mendoza, Ladislao Cabrera. Dato obtenido del Ministerio de Deportes a mayo 2019."
GeoBolivia,mddep:10K_Tarija_2019,"Circuito 10K Carrera Pedestre ""Presidente EVO"" Ciudad de Tarija 2019","Muestra el recorrido del circuito 10 Kilómetros este sábado 13 de abril en la Ciudad de Tarija participarán damas y varones. Partida y meta: Parque Temático, circuito: Avenida Víctor Paz, Avenida Panamericana hasta llegar a la Rotonda Agrupo donde doblará para tomar toda la Avenida Circunvalación hasta llegar a la Avenida La Paz donde bajará hasta la calle Ingavi, doblará hasta la calle Padilla para llegar nuevamente hasta la Avenida Víctor Paz y el Parque Temático."
GeoBolivia,mddep:10K_SantaCruz_2018,Circuito 10K Carrera Pedestre Ciudad de Santa Cruz 2018,"Muestra el recorrido del circuito  de 10 Kilómetros  de la Carrera Pedestre ""Presidente EVO"", que se desarrollará este 16 de septiembre en la Ciudad de Santa Cruz. Información del Ministerio de Deportes."
GeoBolivia,mddep:10K_Potosi_2019,Circuito 10K Carrera Pedestre Integrando Bolivia Ciudad de Potosí 2019,"muestra el recorrido del circuito 10K de la Carrera Pedestre ""Integrando Bolivia"", que se desarrollará el 30 de noviembre en la Ciudad de Potosí, con una longitud de 10 kilómetros, comenzará a las 08:00 a.m. para las damas y 08:15 a.m. para los varones. El proceso técnico de digitalización y georreferenciación fue realizado por GeoBolivia con el dato obtenido del Ministerio de Deportes a abril 2019."
GeoBolivia,mddep:10K_Beni_2019,"Circuito 10K Carrera Pedestre Integrando Bolivia Ciudad de Trinidad, Bolivia 2019","muestra el recorrido del circuito 10K de la Carrera Pedestre ""Integrando Bolivia"", que se desarrollará el 14 de diciembre en la Ciudad de Trinidad departamento del Beni, con una longitud de 10 kilómetros, comenzará a las 17:00 p.m. para las damas y 17:15 p.m. para los varones, dato obtenido del Ministerio de Deportes a diciembre 2019."
GeoBolivia,mddryt:ucr_Clas_climatica_tipo_de_invierno,Clasificacion climatica segun tipo de invierno,"Datos de clasificación climática invernal, Unidad de Contingencia Rural"
GeoBolivia,mddryt:Clasificacion_climatica_UNESCO,Clasificación climática según UNESCO,"Clasificación climática según UNESCO, Unidad de Contingencia Rural"
GeoBolivia,mdenerg:INE_2001_Cobertura,"Cobertura Municipal de Energía Eléctrica Censo 2001, Bolivia","Muestra la Cobertura del Servicio de Energía Eléctrica de Bolivia a nivel Municipal en porcentajes, elaborado a partir de los datos oficiales del Censo Nacional de Población y Vivienda 2001, publicados por el Instituto Nacional de Estadística INE."
GeoBolivia,mdenerg:Cobertura_Electric_2012,"Cobertura Municipal de Energía Eléctrica Censo 2012, Bolivia","Muestra el porcentaje de cobertura del servicio de energía eléctrica de Bolivia a nivel Municipal elaborado a partir de los datos oficiales del Censo Nacional de Población y Vivienda 2012, publicados por el Instituto Nacional de Estadística INE. Información obtenida del Ministerio de Energías."
GeoBolivia,mdenerg:Cobertura_Electric_2016_Municipal,"Cobertura Municipal de Energía Eléctrica, Bolivia 2016","Muestra el porcentaje de cobertura municipal de energía eléctrica en Bolivia para el año 2016, se determinó el dato del número de hogares de cada municipio a partir de las proyecciones realizadas por el Instituto Nacional de Estadística INE y el número de hogares con electricidad a partir de los datos de número de usuarios de la categoría residencial enviados por las empresas distribuidoras a noviembre de 2016."
GeoBolivia,GobMunicipal:elalto_cobertura_gasnatural,Cobertura de Gas Natural del Municipio El Alto 2015,"Muestra la ubicación y características de la Cobertura de Gas Natural del Municipio de El Alto, con sistema de referencia WGS 84,  a escala 1:1000. Obtenida a través de relevamiento de campo. Información proporcionada del Atlas Geográfico del Municipio de El Alto gestión 2015."
GeoBolivia,GobMunicipal:elalto_cobertura_agua2008,Cobertura de Red de Agua Potable 2008 del Municipio El Alto 2015,Muestra la ubicación y características de las coberturas de red de Agua Potable gestión 2008 del Municipio de El Alto. Información proporcionada del Atlas Geográfico del Municipio de El Alto gestión 2015.
